GQ id,fifth_col,number_room,rank,year
485940.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business Newspapers in lobby Pool Laundry On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Security Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Social spaces Onsite car/limo rental Leisure/Entertainment Ground sports facilities Watersports activities Tours and activities business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Resort mastercard visa,24.0,3.5,2016.0
485923.0,Designated smoking area Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Check-in/out Offsite parking Salon Indoor games Fireplace otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,39.0,3.0,2013.0
485922.0,Designated smoking area Guest item storage Dining Conference/Business Pool Laundry Bar Live entertainment Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa carteBlanche,223.0,4.0,2013.0
480024.0,Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Wake-up service Salon Ground sports facilities business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,57.0,3.0,2013.0
480020.0,Designated smoking area Guest item storage Dining Laundry Front desk services Internet (Public areas) Housekeeping Leisure/Entertainment checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse Bed and breakfast mastercard visa,23.0,2.5,2013.0
477985.0,Designated smoking area Guest item storage Laundry Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Check-in/out business urban budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,44.0,3.0,2011.0
477979.0,Designated smoking area Landscape features Guest item storage Laundry On-site shopping Front desk services Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Leisure/Entertainment Offsite parking Indoor games Bicycles budget green otherPolicy checkInOutPolicy Hotel Hostel jcbInternational mastercard visa,17.0,2.0,2013.0
474801.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking Medical service otherPolicy checkInOutPolicy petPolicy Hotel jcbInternational mastercard visa carteBlanche,29.0,3.0,2010.0
474655.0,Designated smoking area Refreshments Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse Hostel americanExpress mastercard visa,12.0,2.0,2013.0
474624.0,Dining Laundry Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,18.0,2.5,2013.0
474508.0,Designated smoking area Guest item storage Dining Front desk services Onsite parking Internet (Public areas) Security Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy Hotel,24.0,3.0,2013.0
474454.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,58.0,3.0,2013.0
473667.0,Guest item storage Dining Porter/Bellhop Air-conditioning in public areas Laundry On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Ticketing/Tours Leisure/Entertainment Check-in/out family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,105.0,3.0,2015.0
473177.0,Designated smoking area Guest item storage Dining Newspapers in lobby Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Leisure/Entertainment Check-in/out Offsite parking business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,66.0,3.0,2013.0
471884.0,Designated smoking area Refreshments Guest item storage Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Onsite car/limo rental Check-in/out Offsite parking Sunbathing otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,26.0,3.0,2014.0
471858.0,Designated smoking area Guest item storage Dining Fitness centre/Gym Air-conditioning in public areas Laundry Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Cash services Wake-up service Leisure/Entertainment Check-in/out Offsite parking Salon Smoking rooms available Bicycles business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,36.0,3.0,2011.0
471764.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Laundry Connectivity/Devices On-site shopping Front desk services Internet (Public areas) Transfers Security Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Leisure/Entertainment Check-in/out Offsite parking Salon budget green otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel mastercard visa unionPay,61.0,2.0,2012.0
471630.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Check-in/out Offsite parking business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,40.0,2.5,2012.0
471262.0,Designated smoking area Guest item storage Front desk services Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,27.0,3.0,2012.0
470259.0,Designated smoking area Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,36.0,2.5,2015.0
469569.0,Designated smoking area Landscape features Guest item storage Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Ticketing/Tours Cash services Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy Hotel Guesthouse americanExpress mastercard visa discover,55.0,2.0,2014.0
469243.0,Designated smoking area Guest item storage Dining Front desk services Internet (Public areas) Lift Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy Hotel,69.0,2.0,2013.0
462952.0,Designated smoking area Landscape features Guest item storage Fitness centre/Gym Porter/Bellhop Pool Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Social spaces Leisure/Entertainment Check-in/out Offsite parking Indoor games Bicycles business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Apartment mastercard visa,20.0,4.0,2000.0
462097.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Social spaces Onsite car/limo rental Leisure/Entertainment Check-in/out Offsite parking Indoor games Ground sports facilities Sunbathing Smoking rooms available Bicycles business family spaWellness golf otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Aparthotel americanExpress dinersClub jcbInternational mastercard visa cash,478.0,5.0,2015.0
461651.0,Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Security Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,25.0,3.0,2015.0
461087.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Pool Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Social spaces Leisure/Entertainment Check-in/out Offsite parking Indoor games Sunbathing business family adventure otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Apartment americanExpress mastercard visa cash,15.0,4.0,2013.0
461059.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Pool Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Cash services Social spaces Onsite car/limo rental Leisure/Entertainment Check-in/out Salon Ground sports facilities Sunbathing Golf business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment americanExpress jcbInternational mastercard visa cash,30.0,4.0,2013.0
460928.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,37.0,3.0,2015.0
460759.0,Guest item storage Dining Conference/Business Newspapers in lobby Bar Connectivity/Devices On-site shopping Front desk services Internet (Public areas) Security Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Cash services Leisure/Entertainment Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa unionPay,24.0,4.0,2014.0
460584.0,Dining Front desk services Onsite parking Internet (Public areas) Housekeeping Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,24.0,2.0,2013.0
460548.0,Designated smoking area Front desk services Internet (Public areas) Transfers Security Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa cash,21.0,2.5,2014.0
460339.0,Designated smoking area Guest item storage On-site shopping Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel mastercard visa,37.0,3.0,2010.0
460319.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Fireplace otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,41.0,3.0,2015.0
460250.0,Front desk services Internet (Public areas) Housekeeping checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,23.0,2.5,2013.0
460198.0,Guest item storage Dining Front desk services Internet (Public areas) Security Lift Housekeeping Wake-up service Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Inn mastercard visa,40.0,2.5,2013.0
460008.0,Designated smoking area Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Cash services Wake-up service Check-in/out Offsite parking Salon Theme/water park business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment mastercard visa cash,100.0,3.0,2006.0
458587.0,Designated smoking area Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Security Housekeeping Babysitting/Childcare/Young ones Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,80.0,3.0,2013.0
458183.0,Guest item storage Laundry Live entertainment Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche maestro,53.0,2.0,2015.0
458181.0,Designated smoking area Refreshments Dining Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,37.0,2.0,2009.0
457005.0,Designated smoking area Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Smoking rooms available business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel americanExpress mastercard visa,65.0,3.0,2011.0
457000.0,Designated smoking area Guest item storage Dining Newspapers in lobby Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Onsite car/limo rental Check-in/out Offsite parking Watersports activities Theme/water park otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,57.0,3.0,2015.0
456920.0,Front desk services Internet (Public areas) Housekeeping checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,20.0,2.5,2013.0
456883.0,Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Security Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,25.0,3.0,2015.0
456875.0,Guest item storage Laundry Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Security Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,30.0,3.0,2011.0
456820.0,Guest item storage Newspapers in lobby Laundry Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Onsite car/limo rental Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,27.0,3.0,2014.0
456541.0,Refreshments Guest item storage Laundry Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Wellness centre/club Wake-up service Leisure/Entertainment Sunbathing otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse visa carteBlanche,33.0,2.5,2012.0
456462.0,Designated smoking area Laundry Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel mastercard visa carteBlanche,35.0,2.0,2013.0
456446.0,Laundry Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Wake-up service Smoking rooms available otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse Inn mastercard visa carteBlanche,100.0,2.0,2013.0
456248.0,Designated smoking area Guest item storage Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Offsite parking Gambling facilities business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel visa,28.0,3.0,2013.0
455894.0,Refreshments Dining Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Wake-up service Check-in/out Offsite parking Smoking rooms available business budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard carteBlanche cash,28.0,2.5,2011.0
455893.0,Designated smoking area Guest item storage Dining Newspapers in lobby Laundry Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,81.0,3.0,2012.0
455834.0,Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Cash services business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,27.0,2.5,2015.0
450490.0,Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,42.0,3.0,2013.0
450270.0,Designated smoking area Guest item storage Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Leisure/Entertainment Sunbathing otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,37.0,2.5,2013.0
448731.0,Designated smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel jcbInternational mastercard visa unionPay,23.0,2.5,2013.0
448331.0,Guest item storage Dining Conference/Business Newspapers in lobby Laundry On-site shopping Front desk services Internet (Public areas) Lift Accessible property Housekeeping Cash services Leisure/Entertainment Offsite parking Salon business family checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa unionPay,58.0,3.5,2013.0
447981.0,Guest item storage Conference/Business Newspapers in lobby Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Wake-up service Check-in/out Offsite parking Salon business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,47.0,3.0,2015.0
447705.0,Designated smoking area Refreshments Landscape features Dining Fitness centre/Gym Pool Laundry On-site shopping Onsite parking Internet (Public areas) Lift Housekeeping Social spaces Check-in/out Offsite parking business family checkInOutPolicy petPolicy serviceAnimalPolicy Apartment,4.0,3.0,2014.0
447644.0,Guest item storage Laundry Front desk services Onsite parking Internet (Public areas) Security Housekeeping Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,24.0,2.5,2009.0
445079.0,Designated smoking area Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Security Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,24.0,3.0,2015.0
444779.0,Designated smoking area Guest item storage Newspapers in lobby Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,49.0,2.0,2014.0
443015.0,Designated smoking area Dining Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,40.0,3.0,2013.0
440015.0,Guest item storage Dining Front desk services Internet (Public areas) Housekeeping Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse,11.0,2.5,2013.0
439779.0,Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Pool Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Check-in/out Sunbathing Bicycles business golf otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Resort americanExpress mastercard visa,101.0,3.5,2014.0
439694.0,Designated smoking area Guest item storage Dining Conference/Business Porter/Bellhop Air-conditioning in public areas Laundry Bar Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Leisure/Entertainment Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse americanExpress dinersClub jcbInternational mastercard visa carteBlanche unionPay,24.0,2.0,2013.0
436966.0,Guest item storage Bar Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Onsite car/limo rental Leisure/Entertainment Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel Capsule hotels americanExpress mastercard visa,200.0,2.0,2014.0
436965.0,Designated smoking area Refreshments Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Onsite car/limo rental Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,50.0,3.0,2014.0
435751.0,Dining Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Check-in/out Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Bed and breakfast mastercard visa cash,39.0,3.0,2014.0
435640.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Cash services Check-in/out business petFriendly otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse,14.0,3.0,2013.0
435638.0,Designated smoking area Guest item storage Dining Laundry On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment jcbInternational mastercard visa,47.0,2.0,2014.0
435637.0,Guest item storage Dining Newspapers in lobby Air-conditioning in public areas Laundry On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Cash services Wake-up service Sunbathing shopping urban budget gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel mastercard visa carteBlanche,32.0,2.5,2011.0
435635.0,Designated smoking area Guest item storage Dining Air-conditioning in public areas Laundry Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,60.0,2.5,2010.0
435634.0,Designated smoking area Landscape features Guest item storage Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Housekeeping Babysitting/Childcare/Young ones Cash services Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse americanExpress mastercard visa,30.0,3.0,2014.0
435633.0,Designated smoking area Guest item storage Dining On-site shopping Front desk services Internet (Public areas) Security Housekeeping Wake-up service Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse visa,40.0,2.0,2014.0
435630.0,Designated smoking area Refreshments Guest item storage Dining Laundry Bar Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Social spaces Leisure/Entertainment Check-in/out Offsite parking Indoor games budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse Hostel mastercard visa,20.0,2.0,2013.0
435627.0,Guest item storage Dining Air-conditioning in public areas On-site shopping Front desk services Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Onsite car/limo rental Leisure/Entertainment Check-in/out Offsite parking Salon Bicycles otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,48.0,3.0,2012.0
433876.0,Designated smoking area On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Onsite car/limo rental Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,47.0,2.5,2010.0
433658.0,Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,26.0,3.0,2015.0
433444.0,Refreshments Guest item storage Dining Air-conditioning in public areas Laundry Bar Live entertainment On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Check-in/out business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Motel mastercard carteBlanche cash,50.0,3.0,2012.0
433301.0,Designated smoking area Landscape features Guest item storage Dining Laundry Bar Front desk services Onsite parking Internet (Public areas) Security Lift Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Social spaces Leisure/Entertainment Check-in/out Indoor games Sunbathing Bicycles otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Aparthotel Hostel americanExpress mastercard visa,28.0,3.0,2013.0
433090.0,Designated smoking area Guest item storage Dining Newspapers in lobby Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Leisure/Entertainment Check-in/out business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel jcbInternational mastercard visa,49.0,3.0,2013.0
432194.0,Designated smoking area Landscape features Guest item storage Dining Fitness centre/Gym Pool Laundry Bar On-site shopping Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Check-in/out Offsite parking Welcome Drink Pack business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Apartment mastercard visa cash,50.0,5.0,2015.0
432127.0,Landscape features Onsite parking Internet (Public areas) Transfers Housekeeping business family checkInOutPolicy petPolicy serviceAnimalPolicy Apartment Private vacation home mastercard visa,2.0,3.0,2013.0
430761.0,Landscape features Guest item storage Dining Fitness centre/Gym Pool Laundry Bar On-site shopping Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Cash services Social spaces Check-in/out Salon Indoor games Sunbathing business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment americanExpress mastercard visa,48.0,4.0,2014.0
419587.0,Designated smoking area Guest item storage Dining Fitness centre/Gym Pool Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment mastercard visa,33.0,4.0,2017.0
419461.0,Designated smoking area Refreshments Guest item storage Dining Pool Laundry Bar Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Onsite car/limo rental Leisure/Entertainment Check-in/out business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,49.0,3.5,2015.0
419421.0,Designated smoking area Guest item storage On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Check-in/out Offsite parking family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,27.0,2.0,2015.0
